title,release_date,popularity,vote_count,vote_average,genres,actor,director,id
11th Hour Cleaning,2022-07-05,350.369,15,5.8,"[{'id': 27, 'name': '공포'}]","[8179, 1454355, 1854123]",[3571278],982317
Roza,2022-08-03,159.856,1,2.0,"[{'id': 18, 'name': '드라마'}]",[],[2500017],982601
폴: 600미터,2022-08-11,1646.236,1757,7.3,"[{'id': 53, 'name': '스릴러'}]","[47296, 54633, 1279279]",[90812],985939
Hex,2022-11-01,351.912,2,3.0,"[{'id': 27, 'name': '공포'}, {'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[1518164, 1932306, 3675100]",[1420324],988233
Cat Pack: A PAW Patrol Exclusive Event,2022-06-24,151.897,60,7.6,"[{'id': 16, 'name': '애니메이션'}, {'id': 10751, 'name': '가족'}]",[],[],991833
불릿 프루프,2022-08-19,293.285,22,5.6,"[{'id': 28, 'name': '액션'}, {'id': 80, 'name': '범죄'}]","[980, 1808592, 3302929]",[1808592],993145
Hora de Brilhar,2022-07-29,205.211,1,0.0,"[{'id': 35, 'name': '코미디'}]","[1454188, 1755835, 2889226]",[1397422],993736
스나이퍼: 로그 미션,2022-08-15,255.443,65,6.9,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}, {'id': 9648, 'name': '미스테리'}]","[77164, 228371, 1029717]",[1400889],997120
더 요트,2022-08-31,240.079,42,6.8,"[{'id': 28, 'name': '액션'}, {'id': 53, 'name': '스릴러'}]","[81685, 1053422, 1246972]",[1462081],999205
올드 피플,2022-10-07,152.278,148,5.9,"[{'id': 27, 'name': '공포'}]","[43453, 57064, 2286787]",[149119],999722
V/H/S/99,2022-09-15,305.091,97,6.4,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1944267, 2992820, 3372628]",[100734],1005776
Acampamento Intergaláctico,2022-09-22,275.095,1,6.0,"[{'id': 12, 'name': '모험'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[1147280, 2183052, 2460627]",[1694871],1006381
오피스 인베이전,2022-08-10,302.778,89,5.8,"[{'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}]","[1465473, 2047714, 2583040]",[2450843],1006851
Mortal Kombat Legends: Snow Blind,2022-10-09,246.22,81,8.0,"[{'id': 14, 'name': '판타지'}, {'id': 16, 'name': '애니메이션'}, {'id': 28, 'name': '액션'}]","[1371, 1368795, 1509454]",[105642],1007401
Alice no Mundo da Internet,2022-08-05,142.33,4,2.8,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}]","[1253336, 1819651, 2460627]",[1694871],1008204
黄金大逃狱,2022-08-05,228.724,0,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[78877, 1132643, 1176155]",[],1008640
La Princesa,2022-02-01,347.683,75,7.4,"[{'id': 28, 'name': '액션'}]","[544443, 1889623, 2092366]",[1551199],1008779
그루트의 첫 발자국,2022-08-10,274.713,196,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 60279]",[1166002],1010818
작고 소중한 분,2022-08-10,159.571,149,7.5,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 78317, 186605]",[1166002],1010819
그루트의 수사,2022-08-10,139.627,144,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 15218, 82816]",[1166002],1010820
그루트의 샤워타임,2022-08-10,267.172,175,7.1,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 60279, 1382187]",[1166002],1010821
그루트의 마스터피스,2022-07-18,181.023,143,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 51329, 60279]",[1166002],1010823
Barbie: Mermaid Power,2022-10-14,203.791,29,7.4,"[{'id': 16, 'name': '애니메이션'}]","[63333, 2112099, 3038265]",[930478],1012801
R.I.P.D.:알.아이.피.디.  2,2022-11-15,1695.449,114,6.8,"[{'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}]","[3901, 52886, 1146114]",[1181315],1013860
Sonríe,2022-08-18,180.929,1,1.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[2191236, 3677766]",[3668537],1014226
심슨 가족: 웰컴 투 더 클럽,2022-09-08,337.219,114,6.7,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[200, 5586, 34983]",[197],1015602
Trick or Treat Scooby-Doo!,2022-10-04,349.691,116,7.4,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 9648, 'name': '미스테리'}, {'id': 10751, 'name': '가족'}]","[15761, 15831, 26457]",[2269906],1015724
Tom and Jerry Snowman's Land,2022-09-06,269.256,8,8.9,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[54427, 59784, 1217137]",[94177],1018403
아내 빌리기,2022-10-11,150.66,68,6.3,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[583626, 1185619, 1499308]",[222203],1022206
셀레나 고메즈: 마이 마인드 앤드 미,2022-11-04,238.576,134,8.6,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10402, 'name': '음악'}]","[77948, 2748908, 3768916]",[50949],1022256
악마의 워크숍,2022-09-30,195.649,57,6.1,"[{'id': 27, 'name': '공포'}]","[8329, 46593, 1493433]",[1702180],1023086
그림커티,2022-10-10,514.148,211,5.6,"[{'id': 27, 'name': '공포'}]","[27855, 1129806, 3620497]",[1062420],1024530
매트리악,2022-10-11,524.027,44,5.4,"[{'id': 27, 'name': '공포'}]","[62932, 71083, 1602723]",[1450921],1024535
더 트랩트 13: 태국 동굴 조난 사건,2022-10-05,320.647,6,6.3,"[{'id': 99, 'name': '다큐멘터리'}]",[],[2399479],1025169
지지,2022-10-27,137.958,16,6.1,"[{'id': 18, 'name': '드라마'}]","[121426, 145389, 1254540]",[1685734],1026822
Selina's Gold,2022-10-24,165.686,15,7.1,"[{'id': 18, 'name': '드라마'}]","[239975, 1649625, 3194176]",[227162],1029446
헬홀,2022-10-26,255.1,116,6.0,"[{'id': 27, 'name': '공포'}]","[107571, 136642, 1515486]",[1673501],1032950
와일드 이즈 더 윈드,2022-10-28,660.929,33,5.9,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[2614, 93913, 1181396]",[3744992],1033107
바비: 모험을 떠나요,2022-10-25,477.707,5,7.2,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[63333, 1440178, 3038265]",[92125],1034470
Terrifier 3,,279.214,0,0.0,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1880016, 1882502, 2787720]",[933176],1034541
La caída,2022-10-24,437.202,7,8.4,"[{'id': 18, 'name': '드라마'}]","[144275, 1096780, 3748551]",[69309],1037603
미션 축구: 돌연변이를 무찔러라!,2022-11-09,1261.373,33,7.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[71041, 1066986, 2087866]",[1234311],1037858
Franco Escamilla: Voyerista auditivo,2022-10-23,365.902,54,8.7,"[{'id': 35, 'name': '코미디'}]",[2021651],[1698815],1039026
L.O.L. Surprise! Winter Fashion Show,2022-10-24,326.824,18,7.9,"[{'id': 16, 'name': '애니메이션'}]",[],[51959],1039627
돈 리브,2022-11-11,514.973,10,5.3,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[115008, 1577490, 1584273]",[145509],1040263
Black Adam: Saviour or Destroyer?,2022-10-15,367.133,181,7.1,"[{'id': 99, 'name': '다큐멘터리'}]",[18918],[],1040330
오르가즘 주식회사: 쾌락을 판 어느 회사의 진실,2022-11-05,600.142,20,6.0,"[{'id': 99, 'name': '다큐멘터리'}]",[],[60007],1040603
Alapaap,2022-11-18,165.374,0,0.0,"[{'id': 53, 'name': '스릴러'}]","[1497374, 3460359, 3749683]",[3583745],1041888
Pamasahe,2022-12-09,212.992,0,0.0,[],"[1044236, 1052738, 3646307]",[1495470],1041898
20/20 Presents Black Panther: In Search of Wakanda,2022-11-04,426.947,0,0.0,"[{'id': 99, 'name': '다큐멘터리'}]","[2395, 1056121, 1215522]",[3773187],1043835
